temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,precipitation_sum,rain_sum,windspeed_10m_max,windgusts_10m_max,winddirection_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration,relative_humidity_2m_max,relative_humidity_2m_min,relative_humidity_2m_mean,dewpoint_2m_mean,pressure_msl_mean,cloudcover_mean,date,temperature_2m_mean_7d_avg,temperature_2m_mean_3d_avg,windspeed_10m_max_7d_avg,windspeed_10m_max_3d_avg,relative_humidity_2m_mean_7d_avg,relative_humidity_2m_mean_3d_avg,precipitation_sum_7d_avg,precipitation_sum_3d_avg,shortwave_radiation_sum_7d_avg,shortwave_radiation_sum_3d_avg,cloudcover_mean_7d_avg,cloudcover_mean_3d_avg,dewpoint_2m_mean_7d_avg,dewpoint_2m_mean_3d_avg,pressure_msl_mean_7d_avg,pressure_msl_mean_3d_avg,temp_range,humidity_range
33.2,24.5,28.4,37.4,29.6,32.5,0.8,0.8,20.8,43.6,152,17.72,4.42,94,53,76,23.3,1011.3,39,2024-02-23,27.428571428571427,28.3,19.171428571428574,20.933333333333334,72.85714285714286,73.33333333333333,0.1285714285714286,0.3,19.79,19.016666666666666,53.42857142857143,55.0,20.957142857142856,22.166666666666668,1012.342857142857,1011.0666666666666,8.700000000000003,41
33.0,25.0,27.8,36.9,29.6,31.7,1.8,1.8,20.8,43.6,146,17.3,4.3,96,48,76,22.8,1011.9,38,2024-02-24,27.685714285714283,28.099999999999998,20.114285714285717,21.7,74.14285714285714,75.33333333333333,0.38571428571428573,0.9,19.184285714285714,18.053333333333335,57.0,52.0,21.7,22.833333333333332,1012.0285714285714,1011.4,8.0,48
32.6,23.8,27.8,35.2,27.6,30.7,0.3,0.3,18.8,40.7,130,19.95,5.06,92,46,71,21.6,1012.2,17,2024-02-25,27.885714285714283,28.0,20.271428571428572,20.13333333333333,73.42857142857143,74.33333333333333,0.42857142857142855,0.9666666666666667,19.278571428571432,18.323333333333334,52.142857142857146,31.333333333333332,21.8,22.566666666666666,1011.8857142857142,1011.8000000000001,8.8,46
33.7,23.4,27.7,35.5,26.4,29.7,0.0,0.0,20.1,42.1,119,22.06,5.8,88,38,65,19.8,1013.4,5,2024-02-26,28.0,27.766666666666666,20.47142857142857,19.900000000000002,72.14285714285714,70.66666666666667,0.42857142857142855,0.7000000000000001,19.587142857142858,19.77,41.42857142857143,20.0,21.7,21.400000000000002,1011.8857142857144,1012.5,10.300000000000004,50
35.0,21.9,27.3,38.0,25.4,30.2,0.0,0.0,19.0,41.0,111,22.41,5.4,97,35,70,20.4,1013.6,28,2024-02-27,27.928571428571427,27.600000000000005,20.214285714285715,19.299999999999997,71.71428571428571,68.66666666666667,0.42857142857142855,0.09999999999999992,19.824285714285715,21.473333333333333,36.142857142857146,16.666666666666668,21.58571428571429,20.599999999999998,1012.0428571428572,1013.0666666666666,13.100000000000001,62
34.8,22.0,27.3,38.0,25.5,30.7,0.0,0.0,18.1,36.0,124,21.48,5.17,98,34,72,20.9,1012.7,22,2024-02-28,27.771428571428572,27.433333333333334,20.157142857142855,19.066666666666666,72.0,69.0,0.42857142857142855,0.0,20.00857142857143,21.98333333333333,32.57142857142857,18.333333333333332,21.599999999999998,20.366666666666664,1012.3,1013.2333333333335,12.799999999999997,64
35.2,22.7,28.5,39.1,27.2,32.4,0.0,0.0,15.4,32.8,120,19.19,4.82,97,38,71,21.7,1012.6,33,2024-02-29,27.82857142857143,27.7,19.0,17.499999999999996,71.57142857142857,71.0,0.41428571428571426,0.0,20.01571428571429,21.026666666666667,26.0,27.666666666666668,21.5,21.0,1012.5285714285714,1012.9666666666667,12.500000000000004,59
35.7,24.0,28.9,38.4,28.8,32.7,0.2,0.2,17.2,35.3,131,20.43,5.21,98,30,71,21.9,1013.4,14,2024-03-01,27.9,28.233333333333334,18.485714285714288,16.9,70.85714285714286,71.33333333333333,0.3285714285714286,0.0666666666666666,20.40285714285714,20.36666666666667,22.428571428571427,23.0,21.3,21.5,1012.8285714285713,1012.9000000000001,11.700000000000003,68
35.4,23.9,28.5,37.9,29.1,32.3,0.0,0.0,17.6,35.3,149,21.73,5.43,98,32,73,22.0,1012.7,35,2024-03-02,28.0,28.633333333333336,18.02857142857143,16.73333333333333,70.42857142857143,71.66666666666667,0.07142857142857142,0.0666666666666666,21.035714285714285,20.45,22.0,27.333333333333332,21.185714285714287,21.866666666666664,1012.9428571428572,1012.9,11.5,66
36.2,23.6,28.8,38.3,28.6,32.1,0.1,0.1,20.6,39.2,155,21.81,5.64,98,30,70,21.5,1011.7,33,2024-03-03,28.142857142857142,28.733333333333334,18.285714285714285,18.466666666666665,70.28571428571429,71.33333333333333,0.042857142857142864,0.09999999999999994,21.301428571428573,21.323333333333334,24.285714285714285,27.333333333333332,21.17142857142857,21.8,1012.8714285714286,1012.6,12.600000000000001,68
34.3,23.0,28.0,36.2,27.3,31.2,0.0,0.0,17.4,38.9,153,22.41,5.59,97,36,71,21.1,1011.8,66,2024-03-04,28.185714285714287,28.433333333333334,17.900000000000002,18.53333333333333,71.14285714285714,71.33333333333333,0.042857142857142864,0.033333333333333263,21.351428571428574,21.983333333333334,33.0,44.666666666666664,21.357142857142858,21.53333333333333,1012.6428571428572,1012.0666666666666,11.299999999999997,61
36.0,24.9,28.9,40.1,29.8,32.9,0.0,0.0,16.1,32.4,154,21.32,5.26,93,36,69,21.7,1011.9,52,2024-03-05,28.414285714285715,28.566666666666663,17.485714285714288,18.03333333333333,71.0,70.0,0.042857142857142864,0.033333333333333263,21.195714285714285,21.846666666666664,36.42857142857143,50.333333333333336,21.54285714285714,21.433333333333334,1012.4,1011.8000000000001,11.100000000000001,57
36.0,23.5,28.6,40.0,28.5,32.7,1.0,1.0,18.1,38.9,149,20.82,5.14,99,37,75,22.9,1011.5,44,2024-03-06,28.599999999999998,28.5,17.485714285714288,17.2,71.42857142857143,71.66666666666667,0.18571428571428572,0.33333333333333326,21.101428571428574,21.516666666666666,39.57142857142857,54.0,21.82857142857143,21.900000000000002,1012.2285714285715,1011.7333333333332,12.5,62
36.5,24.2,29.2,39.8,29.3,32.9,0.2,0.2,19.9,40.7,153,21.81,5.61,97,30,70,22.1,1010.6,9,2024-03-07,28.699999999999996,28.900000000000002,18.12857142857143,18.03333333333333,71.28571428571429,71.33333333333333,0.21428571428571427,0.3999999999999999,21.475714285714286,21.316666666666666,36.142857142857146,35.0,21.885714285714283,22.233333333333334,1011.9428571428572,1011.3333333333334,12.3,67
35.8,24.6,29.2,40.2,30.2,33.6,0.2,0.2,16.1,33.5,168,18.04,4.77,97,39,72,22.8,1011.1,42,2024-03-08,28.742857142857144,29.0,17.97142857142857,18.03333333333333,71.42857142857143,72.33333333333333,0.21428571428571427,0.4666666666666666,21.134285714285713,20.223333333333333,40.142857142857146,31.666666666666668,22.014285714285716,22.599999999999998,1011.6142857142858,1011.0666666666666,11.199999999999996,58
35.3,24.0,29.3,39.1,29.2,33.4,0.9,0.9,19.2,35.3,133,18.4,4.89,97,37,72,22.9,1011.8,55,2024-03-09,28.857142857142858,29.233333333333334,18.2,18.399999999999995,71.28571428571429,71.33333333333333,0.3428571428571429,0.4333333333333333,20.65857142857143,19.416666666666668,43.0,35.333333333333336,22.142857142857142,22.600000000000005,1011.4857142857143,1011.1666666666666,11.299999999999997,60
34.9,25.2,29.5,36.9,29.7,32.9,0.1,0.1,18.4,40.0,134,20.01,5.5,93,38,68,22.2,1013.6,22,2024-03-10,28.957142857142856,29.333333333333332,17.885714285714286,17.899999999999995,71.0,70.66666666666667,0.34285714285714286,0.39999999999999997,20.40142857142857,18.816666666666666,41.42857142857143,39.666666666666664,22.242857142857144,22.63333333333333,1011.7571428571429,1012.1666666666666,9.7,55
34.8,24.8,29.4,37.4,29.8,33.2,0.4,0.4,17.4,35.6,148,20.84,5.5,97,38,70,22.6,1014.2,14,2024-03-11,29.157142857142855,29.400000000000002,17.885714285714286,18.33333333333333,70.85714285714286,70.0,0.39999999999999997,0.4666666666666666,20.177142857142858,19.75,34.0,30.333333333333332,22.457142857142856,22.566666666666666,1012.1,1013.1999999999999,9.999999999999996,59
37.7,24.5,29.9,41.2,30.0,34.1,0.0,0.0,23.0,45.4,169,21.39,5.67,97,32,71,22.9,1012.7,33,2024-03-12,29.3,29.599999999999998,18.87142857142857,19.599999999999994,71.14285714285714,69.66666666666667,0.39999999999999997,0.1666666666666666,20.187142857142856,20.74666666666667,31.285714285714285,23.0,22.62857142857143,22.566666666666666,1012.2142857142857,1013.5,13.200000000000003,65
36.9,24.7,29.8,41.5,29.8,34.5,0.1,0.1,20.6,41.8,166,17.42,4.79,95,41,75,24.1,1011.3,32,2024-03-13,29.47142857142857,29.7,19.228571428571428,20.333333333333332,71.14285714285714,72.0,0.27142857142857146,0.1666666666666666,19.701428571428572,19.883333333333336,29.571428571428573,26.333333333333332,22.8,23.2,1012.1857142857143,1012.7333333333335,12.2,54
37.3,25.7,30.2,41.4,30.6,34.6,0.2,0.2,18.5,38.2,160,21.19,5.57,96,36,71,23.4,1011.5,23,2024-03-14,29.614285714285717,29.966666666666665,19.02857142857143,20.7,71.28571428571429,72.33333333333333,0.27142857142857146,0.09999999999999994,19.612857142857145,20.0,31.571428571428573,29.333333333333332,22.985714285714288,23.46666666666667,1012.3142857142857,1011.8333333333334,11.599999999999998,60
34.8,24.5,29.1,38.0,29.8,33.2,0.0,0.0,19.4,41.4,160,18.15,4.87,97,41,73,23.1,1011.1,30,2024-03-15,29.599999999999998,29.700000000000003,19.5,19.499999999999996,71.42857142857143,73.0,0.24285714285714288,0.09999999999999994,19.62857142857143,18.919999999999998,29.857142857142858,28.333333333333332,23.02857142857143,23.53333333333333,1012.3142857142858,1011.3000000000001,10.299999999999997,56
34.0,25.4,29.2,36.2,29.5,32.5,0.3,0.3,18.2,36.7,149,16.99,4.91,92,45,68,22.3,1012.0,40,2024-03-16,29.58571428571429,29.5,19.357142857142858,18.7,70.85714285714286,70.66666666666667,0.15714285714285717,0.1666666666666666,19.427142857142858,18.776666666666667,27.714285714285715,31.0,22.942857142857147,22.933333333333337,1012.342857142857,1011.5333333333333,8.600000000000001,47
35.7,24.8,29.3,38.4,29.3,32.6,0.1,0.1,16.9,37.4,138,21.98,5.81,92,34,67,21.7,1012.4,15,2024-03-17,29.557142857142857,29.2,19.142857142857142,18.166666666666664,70.71428571428571,69.33333333333333,0.1571428571428571,0.13333333333333328,19.708571428571428,19.04,26.714285714285715,28.333333333333332,22.87142857142857,22.366666666666664,1012.1714285714286,1011.8333333333334,10.900000000000002,58
36.7,23.7,29.8,41.6,28.3,34.2,1.3,1.3,16.1,32.8,161,20.89,5.29,97,38,70,22.9,1011.5,36,2024-03-18,29.614285714285717,29.433333333333337,18.957142857142856,17.066666666666666,70.71428571428571,68.33333333333333,0.2857142857142857,0.5666666666666665,19.715714285714284,19.953333333333333,29.857142857142858,30.333333333333332,22.914285714285715,22.3,1011.7857142857143,1011.9666666666667,13.000000000000004,59
37.2,26.1,30.3,39.5,30.5,34.2,0.0,0.0,17.8,37.8,148,20.25,5.45,95,28,68,22.2,1011.0,39,2024-03-19,29.67142857142857,29.8,18.214285714285715,16.933333333333334,70.28571428571429,68.33333333333333,0.2857142857142857,0.4666666666666666,19.552857142857142,21.040000000000003,30.714285714285715,30.0,22.814285714285713,22.266666666666666,1011.5428571428572,1011.6333333333333,11.100000000000001,67
31.5,22.9,26.5,37.2,26.3,30.3,16.7,16.7,18.9,38.2,80,17.59,4.03,95,57,77,22.0,1012.6,45,2024-03-20,29.199999999999996,28.86666666666667,17.97142857142857,17.599999999999998,70.57142857142857,71.66666666666667,2.657142857142857,6.0,19.577142857142857,19.576666666666668,32.57142857142857,40.0,22.514285714285712,22.366666666666664,1011.7285714285715,1011.6999999999999,8.600000000000001,38
35.2,23.1,28.1,37.5,26.1,31.0,0.0,0.0,20.6,38.9,122,23.66,5.89,89,30,68,20.6,1012.1,9,2024-03-21,28.900000000000002,28.3,18.27142857142857,19.099999999999998,70.14285714285714,71.0,2.6285714285714286,5.566666666666666,19.93,20.5,30.571428571428573,31.0,22.114285714285717,21.600000000000005,1011.8142857142857,1011.9,12.100000000000001,59
35.0,24.0,28.9,38.6,29.2,32.8,0.2,0.2,17.4,36.4,151,22.21,5.57,97,39,70,22.1,1009.8,22,2024-03-22,28.87142857142857,27.833333333333332,17.985714285714288,18.966666666666665,69.71428571428571,71.66666666666667,2.657142857142857,5.633333333333333,20.509999999999998,21.153333333333332,29.428571428571427,25.333333333333332,21.97142857142857,21.566666666666666,1011.6285714285715,1011.5,11.0,58
36.5,25.0,29.7,40.5,30.5,34.2,0.0,0.0,19.9,41.4,160,21.73,5.58,95,39,72,23.4,1009.4,22,2024-03-23,28.942857142857143,28.900000000000002,18.228571428571428,19.299999999999997,70.28571428571429,70.0,2.614285714285714,0.06666666666666667,21.187142857142856,22.533333333333335,26.857142857142858,17.666666666666668,22.128571428571426,22.03333333333333,1011.2571428571428,1010.4333333333334,11.5,56
36.3,24.9,30.0,39.4,30.3,34.1,0.0,0.0,16.9,37.4,157,22.09,5.8,96,35,70,22.9,1011.4,18,2024-03-24,29.042857142857144,29.53333333333333,18.228571428571428,18.066666666666663,70.71428571428571,70.66666666666667,2.599999999999999,0.06666666666666667,21.202857142857145,22.01,27.285714285714285,20.666666666666668,22.3,22.8,1011.1142857142858,1010.1999999999999,11.399999999999999,61
37.1,24.3,29.8,40.4,29.8,33.9,0.0,0.0,16.8,36.0,152,22.55,5.88,98,27,70,22.3,1011.6,19,2024-03-25,29.04285714285714,29.833333333333332,18.32857142857143,17.866666666666664,70.71428571428571,70.66666666666667,2.414285714285714,0.0,21.439999999999998,22.123333333333335,24.857142857142858,19.666666666666668,22.214285714285715,22.866666666666664,1011.1285714285714,1010.7999999999998,12.8,71
36.5,23.5,29.4,38.3,28.6,32.8,0.0,0.0,17.3,38.2,156,24.02,6.3,100,29,68,21.3,1012.2,7,2024-03-26,28.914285714285715,29.733333333333334,18.257142857142856,16.999999999999996,70.71428571428571,69.33333333333333,2.414285714285714,0.0,21.978571428571428,22.886666666666667,20.285714285714285,14.666666666666666,22.08571428571429,22.166666666666668,1011.3000000000001,1011.7333333333332,13.0,71
36.2,24.0,29.7,39.0,28.9,33.7,0.0,0.0,18.2,40.7,158,23.43,6.08,97,37,71,22.9,1013.5,12,2024-03-27,29.371428571428574,29.633333333333336,18.157142857142855,17.433333333333334,69.85714285714286,69.66666666666667,0.028571428571428574,0.0,22.812857142857144,23.333333333333332,15.571428571428571,12.666666666666666,22.214285714285715,22.166666666666668,1011.4285714285714,1012.4333333333334,12.200000000000003,60
37.8,24.5,30.5,41.4,30.3,34.9,0.0,0.0,21.3,42.5,160,23.43,6.29,99,34,69,23.0,1011.1,16,2024-03-28,29.714285714285715,29.866666666666664,18.257142857142856,18.933333333333334,70.0,69.33333333333333,0.028571428571428574,0.0,22.779999999999998,23.626666666666665,16.571428571428573,11.666666666666666,22.557142857142853,22.400000000000002,1011.2857142857143,1012.2666666666668,13.299999999999997,65
39.0,25.6,30.9,41.6,30.6,35.2,0.0,0.0,20.5,42.1,169,23.64,6.5,95,28,70,23.2,1010.0,5,2024-03-29,30.0,30.366666666666664,18.7,20.0,70.0,70.0,0.0,0.0,22.984285714285715,23.5,14.142857142857142,11.0,22.714285714285715,23.03333333333333,1011.3142857142857,1011.5333333333333,13.399999999999999,67
38.7,25.2,30.8,42.0,30.4,35.3,0.1,0.1,18.7,40.0,161,23.45,6.33,96,31,71,23.5,1011.1,9,2024-03-30,30.157142857142855,30.733333333333334,18.52857142857143,20.166666666666664,69.85714285714286,70.0,0.014285714285714287,0.03333333333333333,23.229999999999997,23.506666666666664,12.285714285714286,10.0,22.72857142857143,23.233333333333334,1011.5571428571429,1010.7333333333332,13.500000000000004,65
39.4,25.1,30.7,42.9,30.8,35.2,0.0,0.0,22.5,44.3,168,23.96,6.29,96,28,69,22.9,1012.0,8,2024-03-31,30.257142857142856,30.8,19.32857142857143,20.566666666666663,69.71428571428571,70.0,0.014285714285714287,0.03333333333333333,23.497142857142855,23.683333333333334,10.857142857142858,7.333333333333333,22.728571428571428,23.2,1011.6428571428571,1011.0333333333334,14.299999999999997,68
39.0,25.5,31.3,43.4,31.5,36.2,0.2,0.2,17.9,37.4,171,22.68,6.21,97,35,71,24.1,1009.1,35,2024-04-01,30.47142857142857,30.933333333333334,19.485714285714288,19.699999999999996,69.85714285714286,70.33333333333333,0.042857142857142864,0.10000000000000002,23.51571428571429,23.363333333333333,13.142857142857142,17.333333333333332,22.985714285714288,23.5,1011.2857142857143,1010.7333333333335,13.5,62
38.9,25.7,31.0,43.3,31.1,35.8,0.0,0.0,18.5,40.0,173,23.01,6.22,95,36,71,24.1,1007.6,42,2024-04-02,30.7,31.0,19.657142857142855,19.63333333333333,70.28571428571429,70.33333333333333,0.042857142857142864,0.06666666666666667,23.37142857142857,23.21666666666667,18.142857142857142,28.333333333333332,23.38571428571429,23.7,1010.6285714285714,1009.5666666666666,13.2,59
37.7,25.0,31.0,42.1,30.6,35.8,0.3,0.3,19.8,43.2,167,23.4,6.33,98,40,72,24.5,1008.5,56,2024-04-03,30.885714285714283,31.099999999999998,19.885714285714283,18.73333333333333,70.42857142857143,71.33333333333333,0.08571428571428572,0.16666666666666666,23.367142857142856,23.03,24.428571428571427,44.333333333333336,23.614285714285717,24.233333333333334,1009.9142857142857,1008.4,12.700000000000003,58
38.9,25.6,31.5,41.9,31.7,36.3,0.0,0.0,21.7,45.7,169,23.81,6.59,98,34,70,24.1,1008.7,56,2024-04-04,31.02857142857143,31.166666666666668,19.942857142857143,19.999999999999996,70.57142857142857,71.0,0.08571428571428572,0.09999999999999999,23.42142857142857,23.406666666666666,30.142857142857142,51.333333333333336,23.771428571428572,24.233333333333334,1009.5714285714286,1008.2666666666668,13.299999999999997,64
41.5,26.0,31.9,46.0,32.7,37.1,0.1,0.1,17.8,37.8,180,23.41,6.38,98,27,70,24.4,1007.6,35,2024-04-05,31.171428571428574,31.46666666666667,19.557142857142857,19.766666666666666,70.57142857142857,70.66666666666667,0.09999999999999999,0.13333333333333333,23.388571428571428,23.540000000000003,34.42857142857143,49.0,23.942857142857143,24.333333333333332,1009.2285714285715,1008.2666666666668,15.5,71
41.8,24.9,32.3,46.4,29.4,36.6,0.0,0.0,22.5,45.7,173,24.09,6.91,91,27,63,22.7,1006.4,86,2024-04-06,31.385714285714283,31.900000000000002,20.099999999999998,20.666666666666668,69.42857142857143,67.66666666666667,0.08571428571428572,0.03333333333333333,23.48,23.77,45.42857142857143,59.0,23.828571428571426,23.733333333333334,1008.5571428571428,1007.5666666666666,16.9,64
42.2,27.0,33.4,42.2,32.1,36.4,0.0,0.0,21.3,45.4,172,25.23,7.97,85,18,57,21.0,1006.0,5,2024-04-07,31.771428571428572,32.53333333333333,19.928571428571427,20.53333333333333,67.71428571428571,63.333333333333336,0.08571428571428572,0.03333333333333333,23.66142857142857,24.24333333333333,45.0,42.0,23.557142857142857,22.7,1007.6999999999999,1006.6666666666666,15.200000000000003,67
38.9,26.2,31.5,41.1,30.8,34.8,0.0,0.0,24.1,48.6,118,24.48,7.18,95,27,65,22.8,1009.2,12,2024-04-08,31.8,32.4,20.814285714285713,22.633333333333336,66.85714285714286,61.666666666666664,0.05714285714285713,0.0,23.91857142857143,24.599999999999998,41.714285714285715,34.333333333333336,23.37142857142857,22.166666666666668,1007.7142857142857,1007.2000000000002,12.7,68
38.4,26.6,31.6,41.7,31.6,35.0,0.0,0.0,18.6,37.8,122,23.69,6.8,93,30,61,21.9,1010.3,14,2024-04-09,31.885714285714283,32.166666666666664,20.82857142857143,21.333333333333332,65.42857142857143,61.0,0.05714285714285713,0.0,24.01571428571429,24.46666666666667,37.714285714285715,10.333333333333334,23.057142857142857,21.900000000000002,1008.1,1008.5,11.799999999999997,63
38.2,24.6,30.9,41.0,28.9,34.5,0.0,0.0,20.9,43.6,133,24.75,6.75,89,26,63,21.6,1010.2,10,2024-04-10,31.87142857142857,31.333333333333332,20.985714285714288,21.2,64.14285714285714,63.0,0.014285714285714287,0.0,24.208571428571428,24.30666666666667,31.142857142857142,12.0,22.642857142857142,22.099999999999998,1008.342857142857,1009.9,13.600000000000001,63
38.5,26.0,31.3,41.1,31.7,35.1,0.0,0.0,19.5,38.2,122,23.7,6.67,93,27,64,22.3,1010.6,28,2024-04-11,31.842857142857138,31.266666666666666,20.671428571428574,19.666666666666664,63.285714285714285,62.666666666666664,0.014285714285714287,0.0,24.192857142857143,24.046666666666667,27.142857142857142,17.333333333333332,22.385714285714283,21.933333333333337,1008.6142857142858,1010.3666666666667,12.5,66
37.3,25.9,31.2,40.0,30.9,34.5,0.0,0.0,16.4,36.4,123,20.88,6.15,89,34,61,21.8,1010.5,24,2024-04-12,31.74285714285714,31.133333333333336,20.47142857142857,18.93333333333333,62.0,62.666666666666664,0.0,0.0,23.83142857142857,23.11,25.571428571428573,20.666666666666668,22.014285714285712,21.900000000000002,1009.0285714285714,1010.4333333333334,11.399999999999999,55
38.3,26.0,31.6,40.6,31.7,35.7,0.0,0.0,18.5,41.0,134,23.25,6.44,93,29,63,22.3,1010.2,31,2024-04-13,31.642857142857142,31.366666666666664,19.900000000000002,18.13333333333333,62.0,62.666666666666664,0.0,0.0,23.71142857142857,22.61,17.714285714285715,27.666666666666668,21.95714285714286,22.133333333333336,1009.5714285714286,1010.4333333333334,12.299999999999997,64
38.7,26.4,31.6,42.5,31.1,36.0,0.0,0.0,17.7,38.9,140,24.0,6.54,90,31,65,23.0,1010.6,10,2024-04-14,31.385714285714283,31.46666666666667,19.385714285714283,17.53333333333333,63.142857142857146,63.0,0.0,0.0,23.535714285714285,22.709999999999997,18.428571428571427,21.666666666666668,22.242857142857144,22.366666666666664,1010.2285714285715,1010.4333333333334,12.300000000000004,59
40.3,26.4,32.4,43.2,32.8,36.5,0.0,0.0,19.8,40.3,165,24.35,7.03,99,24,62,22.1,1010.4,19,2024-04-15,31.514285714285712,31.866666666666664,18.771428571428572,18.666666666666664,62.714285714285715,63.333333333333336,0.0,0.0,23.517142857142858,23.866666666666664,19.428571428571427,20.0,22.142857142857142,22.46666666666667,1010.3999999999999,1010.4000000000001,13.899999999999999,75
41.2,27.0,33.4,44.9,32.3,36.7,0.1,0.1,24.4,47.2,191,24.03,7.4,84,25,53,21.1,1008.6,32,2024-04-16,31.771428571428572,32.46666666666667,19.599999999999998,20.63333333333333,61.57142857142857,60.0,0.014285714285714287,0.03333333333333333,23.565714285714282,24.126666666666665,22.0,20.333333333333332,22.02857142857143,22.066666666666666,1010.157142857143,1009.8666666666667,14.200000000000003,59
41.8,27.7,33.5,45.4,32.7,37.7,0.1,0.1,24.7,49.7,184,23.18,6.52,80,24,56,22.3,1007.4,73,2024-04-17,32.142857142857146,33.1,20.142857142857142,22.966666666666665,60.57142857142857,57.0,0.028571428571428574,0.06666666666666667,23.34142857142857,23.853333333333335,31.0,41.333333333333336,22.12857142857143,21.833333333333332,1009.7571428571428,1008.8000000000001,14.099999999999998,56
42.8,27.1,33.3,46.9,32.9,38.4,0.1,0.1,18.9,39.6,179,23.65,6.55,86,23,63,23.8,1006.3,8,2024-04-18,32.42857142857143,33.4,20.057142857142853,22.66666666666666,60.42857142857143,57.333333333333336,0.042857142857142864,0.1,23.334285714285716,23.62,28.142857142857142,37.666666666666664,22.34285714285715,22.400000000000002,1009.1428571428571,1007.4333333333333,15.699999999999996,63
41.5,27.9,33.3,45.8,34.9,39.1,0.0,0.0,19.7,37.4,169,23.74,6.55,92,32,69,25.5,1004.9,36,2024-04-19,32.72857142857143,33.36666666666667,20.52857142857143,21.099999999999998,61.57142857142857,62.666666666666664,0.042857142857142864,0.06666666666666667,23.742857142857144,23.52333333333333,29.857142857142858,39.0,22.871428571428574,23.866666666666664,1008.342857142857,1006.1999999999999,13.600000000000001,60
41.7,28.1,33.1,44.9,35.5,39.0,0.3,0.3,16.7,36.0,169,20.14,5.64,91,26,69,25.5,1005.6,72,2024-04-20,32.94285714285714,33.23333333333333,20.271428571428572,18.433333333333334,62.42857142857143,67.0,0.08571428571428572,0.13333333333333333,23.298571428571428,22.51,35.714285714285715,38.666666666666664,23.32857142857143,24.933333333333337,1007.6857142857143,1005.5999999999999,13.600000000000001,65
40.4,28.4,32.4,47.0,31.3,38.7,3.1,3.1,24.6,53.3,158,22.64,6.05,92,41,73,26.3,1006.2,57,2024-04-21,33.05714285714286,32.93333333333334,21.257142857142856,20.33333333333333,63.57142857142857,70.33333333333333,0.5285714285714286,1.1333333333333335,23.104285714285716,22.173333333333332,42.42857142857143,55.0,23.8,25.766666666666666,1007.0571428571428,1005.5666666666667,12.0,51
41.2,27.1,32.7,45.3,34.0,38.2,0.3,0.3,20.1,41.4,161,24.01,6.71,98,28,69,24.9,1006.7,21,2024-04-22,33.1,32.73333333333333,21.300000000000004,20.466666666666665,64.57142857142857,70.33333333333333,0.5714285714285714,1.2333333333333332,23.055714285714284,22.263333333333335,42.714285714285715,50.0,24.2,25.566666666666666,1006.5285714285716,1006.1666666666666,14.100000000000001,70
40.5,26.5,32.2,43.9,33.1,37.2,0.6,0.6,17.1,37.8,154,23.48,6.54,98,24,68,23.8,1006.5,27,2024-04-23,32.92857142857143,32.43333333333334,20.25714285714286,20.599999999999998,66.71428571428571,70.0,0.6428571428571429,1.3333333333333333,22.97714285714286,23.37666666666667,42.0,35.0,24.58571428571429,25.0,1006.2285714285715,1006.4666666666667,14.0,74
40.5,26.0,32.3,44.9,32.7,37.7,0.0,0.0,18.2,36.0,161,24.2,6.37,97,29,68,23.9,1006.1,27,2024-04-24,32.75714285714285,32.4,19.32857142857143,18.466666666666665,68.42857142857143,68.33333333333333,0.6285714285714287,0.3,23.122857142857146,23.896666666666665,35.42857142857143,25.0,24.814285714285713,24.2,1006.0428571428572,1006.4333333333334,14.5,68
40.7,27.7,32.9,43.5,35.0,38.0,0.0,0.0,20.5,40.0,157,24.81,6.99,97,25,67,24.2,1006.3,14,2024-04-25,32.7,32.46666666666667,19.557142857142857,18.599999999999998,69.0,67.66666666666667,0.6142857142857142,0.19999999999999996,23.28857142857143,24.16333333333333,36.285714285714285,22.666666666666668,24.87142857142857,23.966666666666665,1006.0428571428572,1006.3000000000001,13.000000000000004,72
40.2,27.2,32.6,43.7,34.5,38.2,0.1,0.1,19.2,40.0,159,23.59,6.6,95,32,69,25.1,1006.1,34,2024-04-26,32.6,32.599999999999994,19.485714285714288,19.299999999999997,69.0,68.0,0.6285714285714284,0.03333333333333333,23.267142857142858,24.2,36.0,25.0,24.814285714285717,24.400000000000002,1006.2142857142857,1006.1666666666666,13.000000000000004,63
39.7,27.7,32.6,47.3,35.3,38.9,0.1,0.1,17.2,41.4,166,21.42,5.88,97,42,72,26.1,1006.3,33,2024-04-27,32.528571428571425,32.7,19.557142857142857,18.966666666666665,69.42857142857143,69.33333333333333,0.6,0.06666666666666667,23.45,23.27333333333333,30.428571428571427,27.0,24.9,25.133333333333336,1006.3142857142857,1006.2333333333332,12.000000000000004,55
41.3,27.5,33.0,44.5,34.7,37.9,0.0,0.0,19.6,40.0,166,24.83,7.09,95,24,66,23.9,1006.5,61,2024-04-28,32.614285714285714,32.733333333333334,18.842857142857145,18.666666666666664,68.42857142857143,69.0,0.1571428571428571,0.06666666666666667,23.76285714285714,23.28,31.0,42.666666666666664,24.557142857142857,25.03333333333333,1006.3571428571429,1006.3000000000001,13.799999999999997,71
